,listing_id,state,user_id,category_id,title,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
10,896178947,active,5939033,,"BOUNDING BLOSSOMS Multi Cotton Quilt Fabric - by Michael Miller Modern Flower Floral by the Yard, Half Yard, or Fat Quarter Fq Black Yellow",1609191492,1619642292,1604161342,1609191492,3.25,USD,7,[],"['quilt', 'quilting', 'fabric', 'sewing', 'bounding blossoms', 'michael miller', 'modern', 'floral', 'flower', '60s', '70s', 'retro']","['cotton', 'cloth', 'designer', 'apparel', 'pillow', 'napkins', 'fabric by the yard', 'half yard', 'quarter yard', 'fat quarter', 'material']",18914224,,1608758803,https://www.etsy.com/listing/896178947/bounding-blossoms-multi-cotton-quilt?utm_source=fabricranks&utm_medium=api&utm_campaign=api,38,9,16769948.0,1.0,2.0,someone_else,true,2010_2019,,oz,,,,in,False,,,['Kitsch'],True,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
11,680534682,active,5939033,,"SISTERS PLAID Red DOLL House Collection Cotton Fabric by the Yard, Half Yd, or Fat Quarter Sweet Little Girls Retro 50s 1950s Rare Oop",1609191484,1619642284,1553803207,1609191484,3.25,USD,2,[],"['quilt', 'quilting', 'Fabric', 'dolls', 'doll fabric', 'red', 'Michael miller', 'vintage', 'look', '1950s', '50s', 'retro', 'baby']","['cotton', 'cloth', 'fabric', 'designer', 'fabric by the half yard', 'fabric by the yard', 'sewing', 'pillow fabric', 'apparel', 'quarter yard', 'fat quarter']",6591378,,1609191480,https://www.etsy.com/listing/680534682/sisters-plaid-red-doll-house-collection?utm_source=fabricranks&utm_medium=api&utm_campaign=api,56,10,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,"['Hip Hop', 'Hipster']",True,True,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
12,463036387,active,5939033,,Black & Light Pink MINI FLOWERS #58 Robert Kaufman Pimatex Basics Cotton Quilt Dress Fabric by the Yard Millenial Pink Floral,1609127925,1619578725,1467159965,1609127925,6.95,USD,6,[],"['quilt', 'quilting', 'robert kaufman', 'fabric', 'stripe', 'quarter inch', 'pink', 'pimatex basics', 'pale pinl', 'pink and black', 'black', 'pimatex basica']","['cotton', 'cloth', 'fabric', 'designer', 'apparel', 'sewing', 'fabric by the yard', 'half yard', 'fat quarter', 'pattern', 'quilt fabric']",6591378,,1607658028,https://www.etsy.com/listing/463036387/black-light-pink-mini-flowers-58-robert?utm_source=fabricranks&utm_medium=api&utm_campaign=api,172,19,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,['Modern'],False,True,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
13,926834233,active,5939033,,"VINTAGE Kids WHITE Dick & Jane Retro Cotton Quilt Fabric by Yard, Half Yard, or Fat Quarter Fq Alexander Henry RARE Out of Print Sageglen",1609120061,1619570861,1608240861,1609120061,12.95,USD,11,[],"['sage glen', 'vintage kids', 'fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'children', 'nursery', 'kids', 'rare', 'limited edition']",['Cotton'],6591420,,1608240862,https://www.etsy.com/listing/926834233/vintage-kids-white-dick-jane-retro?utm_source=fabricranks&utm_medium=api&utm_campaign=api,17,1,,1.0,2.0,someone_else,true,1990s,,oz,,,,in,False,,,,False,True,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,True
14,783837774,active,5939033,,DOLL HOUSE PANEL Cotton Fabric by the Yard 12&quot; Repeat Sweet Little Girls Housekeeping Cleaning Retro 50s 1950s Rare Oop,1608834909,1619285709,1587345005,1608834909,9.95,USD,2,[],"['quilt', 'quilting', 'Fabric', 'little girls', 'red', ""1950's"", '50s', 'retro', 'vintage', 'doll fabric', 'doll house fabric']",['Cotton'],6591378,,1607376810,https://www.etsy.com/listing/783837774/doll-house-panel-cotton-fabric-by-the?utm_source=fabricranks&utm_medium=api&utm_campaign=api,232,27,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,"['Hip Hop', 'Hipster']",True,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
15,901405095,active,5939033,,Michael Miller GROOVY SWIRLS Pink Green White Printed Quilt Fabric - by the Precut Remnant or 18&quot; x 22&quot; Fat Quarter Mod Retro Lilly 60s 70s,1608758808,1619209608,1604953644,1608758808,4.95,USD,3,[],"['fabric', 'quilting', 'fabrics', 'face mask fabric', 'michael miller', 'pink', 'lilly pulitzer look', 'lime green', 'retro', 'GROOVY SWIRLS', '60s', '70s', 'mod geometric']","['Cotton', 'Broadcloth']",18914224,,1604953645,https://www.etsy.com/listing/901405095/michael-miller-groovy-swirls-pink-green?utm_source=fabricranks&utm_medium=api&utm_campaign=api,42,10,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
16,929722629,active,5939033,,BEADED EYELASH TRIM - Choose Color & Quantity White Ivory Cream Pink Lime Green Black Red Orange Brown Yellow Turquoise by the Yard,1608754653,1619205453,1608682052,1608758427,6.95,USD,220,[],"['pink', 'red', 'black', 'beads', 'glass', 'costume', 'fringe', 'pippa', 'expo', 'eyelash', 'beaded', 'trim', 'sewing trim']",['Polyester'],6591453,,1608685450,https://www.etsy.com/listing/929722629/beaded-eyelash-trim-choose-color?utm_source=fabricranks&utm_medium=api&utm_campaign=api,9,0,88386325643.0,1.0,2.0,someone_else,true,2010_2019,,oz,,,,in,False,,,,False,False,False,,False,en-US,True,6453,"['Craft Supplies & Tools', 'Fabric & Notions', 'Lace & Trims']",False,False
17,489092852,active,5939033,,RARE Michael Miller Dick & Jane PANEL CREAM Fabric by the Panel - Out of Print 21.5&quot; x 45&quot; - 8 Blocks 9.5&quot; Square,1608648026,1619098826,1483397975,1608651375,49.95,USD,3,[],"['commercial', 'quilt', 'quilting', 'michael miller', 'cloth', 'material', 'retro', 'panel', 'dick Jane', 'blocks', 'dick', 'janr', 'black']","['cotton', 'cloth', 'fabric', 'fabric by the yard', 'panel']",6591420,,1598736995,https://www.etsy.com/listing/489092852/rare-michael-miller-dick-jane-panel?utm_source=fabricranks&utm_medium=api&utm_campaign=api,458,24,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,562,['Craft Supplies & Tools'],False,False
18,224563016,active,5939033,,"5/8-inch RIC RAC Sewing Trim by the YARD - Select any color or colors, any amount - Rick Rack 1.58cm",1608595152,1619045952,1425245221,1609195157,1.00,USD,127,[],"['ric rac', 'rick rack', 'zig zag', 'trim', 'woven', 'polyester', 'cotton', 'sewing', 'craft', 'vintage trim', 'kitsch', 'trimming', 'decorative trim']","['polyester', 'poly']",6591453,,1595384051,https://www.etsy.com/listing/224563016/58-inch-ric-rac-sewing-trim-by-the-yard?utm_source=fabricranks&utm_medium=api&utm_campaign=api,1067,63,151357934.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,True,False,,False,en-US,True,6455,"['Craft Supplies & Tools', 'Fabric & Notions', 'Notions']",False,False
19,811751233,active,5939033,,Michael Miller Fat Quarters Printed Cotton Quilt Fabric by 18&quot; x 22&quot; FQ You Choose Bundle Great for Mask Making Blue Green Aqua Brown,1608594091,1619044891,1589912656,1608594091,3.25,USD,87,[],"['quilt', 'quilting', 'pink', 'aqua', 'prown', 'mask making fabric', 'fabric for masks', 'cloth face mask', 'fabric set', 'fat quarter', 'bundle', 'pastels', 'blue']","['cotton', 'cloth', 'fabric', 'designer', 'apparel', 'sewing', 'napkins', 'fabric by the yard', 'half yard', 'quarter yard', 'fat quarter', 'pillow fabric', 'remnants']",18914238,,1595384050,https://www.etsy.com/listing/811751233/michael-miller-fat-quarters-printed?utm_source=fabricranks&utm_medium=api&utm_campaign=api,516,14,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,['Edwardian'],True,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
20,292487781,active,5939033,,Kaffe Fassett PODS SKY Blue Orange Quilt Fabric - Precut Remnants - Spring 2016 designed by Brandon Mably PWBM054.SKYXX Fat Quarter Fq,1608594091,1619044891,1462368159,1608594091,3.50,USD,1,[],"['quilt', 'quilting', 'kaffe fassett fabric', 'kaffe floral', 'flowers', 'collective', 'spring 2016', 'new fabric', 'orange', 'blue', 'PWMB054 SKYXX', 'Brandon Mably', 'PWMB054']","['cloth', 'fabric', 'cotton', 'yard', 'half yard', 'fat quarter', 'fq', 'material', 'sewing', 'fabric by the yard', 'quarter yard', 'designer']",6591378,,1606497887,https://www.etsy.com/listing/292487781/kaffe-fassett-pods-sky-blue-orange-quilt?utm_source=fabricranks&utm_medium=api&utm_campaign=api,220,25,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,['Boho'],False,True,False,,True,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
21,73801033,active,5939033,,"Kaffe Fassett SHIRT STRIPES Green Gp51 Quilt Fabric - by the Yard, Half Yard, or Fat Quarter Fq - Out of Print",1608594091,1619044891,1305026478,1608594091,5.99,USD,8,[],"['quilt', 'quilting', 'kaffe', 'green', 'shirting', 'stripe', 'blue', 'lilac', 'plaid', 'check', 'KAFFE FASSETT', 'rare', 'out of print']","['cloth', 'cotton', 'fabric', 'designer fabric', 'fabric by the yard', 'half yard', 'fat quarter', 'FQ', 'sewing fabric']",6589268,,1595384054,https://www.etsy.com/listing/73801033/kaffe-fassett-shirt-stripes-green-gp51?utm_source=fabricranks&utm_medium=api&utm_campaign=api,920,63,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,True,True,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
22,887429042,active,5939033,,ANOTHER IOTA Fat Quarters 100% Cotton Quilt Fabric by Robert Kaufman 18 x 22&quot; Fq You Choose Great for Mask Making   All RARE & Out of Print,1608594090,1619044890,1604949303,1608594090,3.50,USD,9,[],"['quilt', 'quilting', 'mask making fabric', 'fabric for masks', 'cloth face mask', 'fabric set', 'fat quarter', 'bundle', 'another iots', 'Robert kaufman', 'Lagoon', 'teal', 'brown']","['cotton', 'cloth', 'fabric', 'designer', 'apparel', 'sewing', 'napkins', 'fabric by the yard', 'half yard', 'quarter yard', 'fat quarter', 'pillow fabric', 'remnants']",18914238,,1604949304,https://www.etsy.com/listing/887429042/another-iota-fat-quarters-100-cotton?utm_source=fabricranks&utm_medium=api&utm_campaign=api,24,3,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,['Edwardian'],True,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
23,929027343,active,5939033,,DICK & JANE Coloring Book New unused with Crayons Attached.,1608585579,1619036379,1608585579,1608589229,10.00,USD,1,[],"['fabric', 'quilting', 'quilts', 'Dick', 'Jane', 'nursery', 'kids', 'rare', 'dick jane', 'artwork', 'prints', 'art', 'coloring book']",[],6591420,,1608585579,https://www.etsy.com/listing/929027343/dick-jane-coloring-book-new-unused-with?utm_source=fabricranks&utm_medium=api&utm_campaign=api,5,1,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,339,"['Books, Movies & Music', 'Books', 'Coloring Books']",False,False
24,915101144,active,5939033,,DICK & JANE CALANDER 2004 Out of Print - 12 Pieces of artwork for decoupage projects - New in Package with Stickers,1608585323,1619036123,1608585323,1608588674,12.00,USD,5,[],"['fabric', 'quilting', 'quilts', 'Dick', 'Jane', 'nursery', 'kids', 'rare', 'limited edition', 'dick jane', 'artwork', 'prints', 'art']",[],6591420,,1608585323,https://www.etsy.com/listing/915101144/dick-jane-calander-2004-out-of-print-12?utm_source=fabricranks&utm_medium=api&utm_campaign=api,4,1,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,2078,"['Art & Collectibles', 'Prints', 'Digital Prints']",False,False
25,929017153,active,5939033,,DICK & JANE Panel White with Blue Gingham Set of 4 Large and 5 small Blocks - Cotton Quilt Fabric by the Michael Miller Rare Out of Print,1608584439,1619035239,1608584439,1608588632,29.95,USD,1,[],"['fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'nursery', 'kids', 'rare', 'limited edition', 'dick jane', 'michael miller', 'j is for jump']",['Cotton'],6591420,,1608584439,https://www.etsy.com/listing/929017153/dick-jane-panel-white-with-blue-gingham?utm_source=fabricranks&utm_medium=api&utm_campaign=api,21,0,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
26,915089948,active,5939033,,DICK & JANE Small Squares 3.5&quot; White with Blue Gingham Set of 5 Blocks - Cotton Quilt Fabric by the Michael Miller Rare Out of Print Htf Oop,1608584090,1619034890,1608584090,1608587918,8.00,USD,5,[],"['fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'nursery', 'kids', 'rare', 'limited edition', 'dick jane', 'michael miller', 'j is for jump']",['Cotton'],6591420,,1608584090,https://www.etsy.com/listing/915089948/dick-jane-small-squares-35-white-with?utm_source=fabricranks&utm_medium=api&utm_campaign=api,8,1,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
27,929012349,active,5939033,,DICK & JANE Squares 7&quot; x 8&quot; White with Blue Gingham Cotton Quilt Fabric by the Michael Miller Rare Out of Print Htf Oop,1608583897,1619034697,1608583897,1608587361,6.00,USD,18,[],"['fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'nursery', 'kids', 'rare', 'limited edition', 'dick jane', 'michael miller', 'j is for jump']",['Cotton'],6591420,,1608583897,https://www.etsy.com/listing/929012349/dick-jane-squares-7-x-8-white-with-blue?utm_source=fabricranks&utm_medium=api&utm_campaign=api,7,1,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
28,915082678,active,5939033,,Sage Glen TOYS 5 Fat Quarter Set Cotton Quilt Fabric Fq Alexander Henry RARE & Out of Print Small Scale Sageglen Toys in Red Yellow Blue,1608583343,1619034143,1608583343,1608586575,36.95,USD,4,[],"['fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'Toy fabric', 'children', 'nursery', 'kids', 'rare', 'limited edition', 'fat quarter']",['Cotton'],6591420,,1608583343,https://www.etsy.com/listing/915082678/sage-glen-toys-5-fat-quarter-set-cotton?utm_source=fabricranks&utm_medium=api&utm_campaign=api,14,2,16769948.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
29,929001009,active,5939033,,"DICK & JANE &quot;J is for Jump&quot; White Cotton Quilt Fabric by the Yard, Half Yard, or Fat Quarter Fq Michael Miller Rare Out of Print Htf Oop",1608582692,1619033492,1608582692,1608586532,14.99,USD,10,[],"['fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'nursery', 'kids', 'rare', 'limited edition', 'dick jane', 'michael miller', 'j is for jump']",['Cotton'],6591420,,1608582692,https://www.etsy.com/listing/929001009/dick-jane-j-is-for-jump-white-cotton?utm_source=fabricranks&utm_medium=api&utm_campaign=api,5,1,16769948.0,1.0,2.0,someone_else,true,2001_2009,,oz,,,,in,False,,,,False,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
30,928994495,active,5939033,,Baby Boom DICK & JANE Swatches Swatch Set Samples Retro Cotton Quilt Fabric Set Alexander Henry RARE Out of Print Sageglen - 6 Pieces 7 x 20,1608581985,1619032785,1608581985,1608585858,35.00,USD,2,[],"['sage glen', 'vintage kids', 'fabric', 'quilting', 'quilt', 'quilts', 'Dick', 'Jane', 'children', 'nursery', 'kids', 'rare', 'limited edition']",['Cotton'],6591420,,1608581985,https://www.etsy.com/listing/928994495/baby-boom-dick-jane-swatches-swatch-set?utm_source=fabricranks&utm_medium=api&utm_campaign=api,6,0,16769948.0,1.0,2.0,someone_else,true,1990s,,oz,,,,in,False,,,,False,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,True
31,777115550,active,5939033,,Sewing Pattern &quot;The EMMELINE APRON&quot; Reversible How To Make Instructions Directions Montessori by Hand Sew Liberated,1608576268,1619027068,1585599634,1608579561,12.00,USD,20,[],"['quilt', 'quilting', 'Fabric', 'craft pattern', 'apron', 'instructions', 'patterns', 'how to make', 'sewing', 'pattern', 'handmade', 'reversible', 'Paper']","['cotton', 'cloth', 'fabric', 'designer', 'fabric by the yard', 'sewing', 'pillow fabric', 'apparel', 'paper']",6591453,,1608154019,https://www.etsy.com/listing/777115550/sewing-pattern-the-emmeline-apron?utm_source=fabricranks&utm_medium=api&utm_campaign=api,113,8,79839101419.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,"['Hip Hop', 'Hipster']",True,True,False,,True,en-US,False,6344,"['Craft Supplies & Tools', 'Patterns & How To', 'Tutorials']",False,False
