,listing_id,state,user_id,category_id,title,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
13,822613716,active,12990259,,FQ or More A Ghastlie Stripe Fabric Quilting Cotton The Ghastlies Alexander Henry Mauve Pink Gray Taupe Brown Floral Fat Quarter,1609428693,1619793093,1594326211,1609428693,7.00,USD,6,[],"['craft fabric', 'quilt fabric', 'quilting fabric', 'fat quarter', 'cotton quilt fabric', 'alexander henry', 'ghastlie fabric', 'the ghastlies', 'oop out of print', 'taupe gray tan', 'a ghastlie stripe', 'mauve pink', 'floral stripes']",['FAT QUARTER or MORE'],27415698.0,,1594326211,https://www.etsy.com/listing/822613716/fq-or-more-a-ghastlie-stripe-fabric?utm_source=fabricranks&utm_medium=api&utm_campaign=api,67,12,14248580225.0,1.0,2.0,someone_else,true,2020_2020,2,oz,6,4,1,in,False,,,,False,False,False,,False,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
14,844589849,active,8491520,,Alexander Henry A Ghastlie Dive in Stone 8846BR; 100% woven cotton quilt shop quality fabric,1609428508,1619792908,1595713392,1609432452,7.00,USD,13,[],"['Alexander Henry', 'Haunted Fabrics', 'A Ghastlie Dive', 'Stone', '8846BR', 'fish', 'swimming cat']",['Cotton'],23654164.0,,1604442946,https://www.etsy.com/listing/844589849/alexander-henry-a-ghastlie-dive-in-stone?utm_source=fabricranks&utm_medium=api&utm_campaign=api,244,48,12785988230.0,1.0,3.0,someone_else,true,2010_2019,6,oz,9,6,1,in,False,,,,False,True,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
15,899464415,active,54513115,,"Alexander Henry Spring 2021 Collection,Tokyo Dream in butter,8876A,  **PREORDERS ONLY** Cotton Fabric, Fabric by the yard,",1609428137,1619792537,1604668160,1609428137,6.50,USD,1,[],"['Alexander Henry', 'Spring Collection', 'Cotton Fabric', 'Fabric by the Yard', 'upholstery fabric', 'happyapronsforyou', 'New Fabric 2021', 'Spring Fabric 2021', 'Japanese fabric', 'anime girl character', 'anime fabric', 'Tokyo Dream in Blue', 'Japanese girl']",[],30835675.0,,1604668160,https://www.etsy.com/listing/899464415/alexander-henry-spring-2021?utm_source=fabricranks&utm_medium=api&utm_campaign=api,199,30,112120585062.0,,,someone_else,true,2020_2020,6,oz,9,7,1,in,False,,,,False,False,False,,True,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
16,899466705,active,54513115,,"Alexander Henry Spring 2021 Collection,Tokyo Dream in Pink, 8876B,  **PREORDERS ONLY** Cotton Fabric, Fabric by the yard,",1609428136,1619792536,1604668496,1609428137,6.50,USD,10,[],"['Alexander Henry', 'Spring Collection', 'Cotton Fabric', 'Fabric by the Yard', 'upholstery fabric', 'happyapronsforyou', 'New Fabric 2021', 'Spring Fabric 2021', 'Japanese fabric', 'Anime girl', 'anime style fabric', 'Japanese girl']",[],30835675.0,,1604668496,https://www.etsy.com/listing/899466705/alexander-henry-spring-2021?utm_source=fabricranks&utm_medium=api&utm_campaign=api,40,11,112120585062.0,,,someone_else,true,2020_2020,6,oz,9,7,1,in,False,,,,False,False,False,,True,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
17,897862573,active,6300216,,Asian - Alexander Henry - Feline Fishermen - Cream - Sold by the Half Yard,1609427004,1619791404,1604427900,1609427004,7.00,USD,5,[],"['Asian Fabric', 'Alexander Henry', 'Feline Fisherman', 'Japanese Cats', 'Koi']",['Cotton'],14318920.0,,1609119505,https://www.etsy.com/listing/897862573/asian-alexander-henry-feline-fishermen?utm_source=fabricranks&utm_medium=api&utm_campaign=api,97,18,6224603772.0,3.0,5.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
18,846562443,active,332465503,,Route 66 Face Mask With Toggle Adjustable Over The Head Cotton Fashion Car Masks,1609425804,1619790204,1596047146,1609425804,11.95,USD,1,[],"['colorful face mask', 'Cotton Face Mask', 'over the head mask', 'adjustable face mask', 'Dreamtime Masks', 'Historic Route 66', 'Route 66 fabric', 'Alexander Henry', 'Mens Face Mask', 'black face mask', 'car face mask', 'face mask with cars', 'guys face mask']","['100 Percent Premium Cotton Fabric', 'Round Elastic Stretch Cord With Toggle', 'Please Read Item Description and Policies', 'Fully Adjustable Long Cord And Toggle', 'Heavy Muslin Carry Pouch Included']",29457893.0,,1596047146,https://www.etsy.com/listing/846562443/route-66-face-mask-with-toggle?utm_source=fabricranks&utm_medium=api&utm_campaign=api,404,3,102003624477.0,1.0,1.0,i_did,false,2020_2020,4,oz,10,8,2,in,False,,,,False,False,False,,False,en-US,False,12112,"['Bath & Beauty', 'Personal Care', 'Face Masks & Coverings']",False,False
19,843546823,active,39364558,,Fabric Bundle of Ghastlie Lake from Alexander Henry Fabrics - 16 FQ Prints,1609423791,1619788191,1595534477,1609423791,54.40,USD,6,[],"['Cotton Fabric', 'yardage', 'Alexander Henry', 'Ghastlie', 'ghastlies', 'Ghastly', 'The Ghastlies', 'Mermaids', 'Merman', 'fish', 'ghastlie lake']",['cotton'],14535447.0,,1608301955,https://www.etsy.com/listing/843546823/fabric-bundle-of-ghastlie-lake-from?utm_source=fabricranks&utm_medium=api&utm_campaign=api,701,66,1253548819.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
20,845319313,active,31996949,,Peace Out Alexander Henry Rainbow Pride Cotton Fabric *Great for Masks*,1609422718,1619787118,1595860969,1609422718,5.99,USD,4,[],"['masks', 'mask', 'Cotton', 'fabric', 'flag', 'pride', 'rainbows', 'rainbow', 'peace', 'alexander henry']",['Cotton'],29197530.0,,1606934108,https://www.etsy.com/listing/845319313/peace-out-alexander-henry-rainbow-pride?utm_source=fabricranks&utm_medium=api&utm_campaign=api,34,3,92257548718.0,3.0,5.0,someone_else,true,2020_2020,6,oz,9,6,1,in,False,,,,False,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
21,672603736,active,35735869,,"Fabric, Esqueletos del Mar in Light Blue, Skeletons from the Sea, Skull Mermaids, Alexander Henry, By the Yard",1609421554,1619785954,1551234298,1609421554,12.50,USD,15,[],"['alexander henry', 'quilting material', 'sewing fabric', 'dia de los muertos', 'day of the dead', 'skull fabric', 'skeleton fabric', 'mexican fabric', 'fabric by the yard', 'esqueletos del mar', 'skeleton mermaids', 'mermaid fabric', 'skeleton from sea']",['Cotton'],13988828.0,,1599638066,https://www.etsy.com/listing/672603736/fabric-esqueletos-del-mar-in-light-blue?utm_source=fabricranks&utm_medium=api&utm_campaign=api,1121,115,704670000.0,1.0,1.0,someone_else,true,2010_2019,,oz,,,,in,False,women,day_of_the_dead,"['Spooky', 'Kitsch']",False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
22,839552911,active,250683339,,Alexander Henry BAG LADY 2002 Beauty on Black Long out of Print and Very Hard to find By the Half Yard BTHY,1609421301,1619785701,1594855673,1609421301,9.99,USD,3,[],"['Handbags', 'purses', 'bags', 'fashion', 'fashion fabric', 'Alexander Henry', 'OOP fabric', 'Fabric']",[],29167061.0,,1596390903,https://www.etsy.com/listing/839552911/alexander-henry-bag-lady-2002-beauty-on?utm_source=fabricranks&utm_medium=api&utm_campaign=api,42,4,96412782176.0,3.0,5.0,someone_else,true,2001_2009,4,oz,9,7,1,in,False,,,,False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
23,874074803,active,13025740,,Vintage Daisy Kingdom Battenburg Lace white cotton,1609420400,1619784800,1600635864,1609420400,4.50,USD,11,[],"['fabric', 'vintage', 'vintage fabric', 'dressmakers fabric', 'cotton', 'cotton fabric', 'alexander henry', 'purple', 'red', 'Daisy Kingdom', 'Daisy Kingdom Trim', 'White Trim', 'Battanburg Lace']",['Cotton'],30456755.0,,1600635864,https://www.etsy.com/listing/874074803/vintage-daisy-kingdom-battenburg-lace?utm_source=fabricranks&utm_medium=api&utm_campaign=api,86,16,,1.0,1.0,someone_else,false,before_2001,4,oz,9,9,3,in,False,,,,False,False,False,,False,en-US,False,6453,"['Craft Supplies & Tools', 'Fabric & Notions', 'Lace & Trims']",False,True
24,920253640,active,6206524,,"Fabric Remnant Pack, Cotton Quilting Scrap and Offcuts, Free Post UK",1609413587,1619777987,1609413587,1609417628,15.00,GBP,2,[],"['retro funky mod', 'quilt quilting', 'patch patchwork', 'fabric by the yard', 'fabric by the metre', 'remnant pack', 'remnant bundle', 'fabric bundle', 'fabric scraps', 'fabric offcuts', 'fabric remnant', 'fabric stash builder', 'alexander henry']",['Cotton'],29918955.0,,1609413587,https://www.etsy.com/listing/920253640/fabric-remnant-pack-cotton-quilting?utm_source=fabricranks&utm_medium=api&utm_campaign=api,4,0,114670896687.0,1.0,3.0,someone_else,true,2020_2020,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
25,860504184,active,168478938,,GHANTIS GHASTLIE LAKE Cotton by Alexander Henry (Webware),1609412765,1619777165,1600703133,1609412765,9.25,EUR,29,['30'],"['Alexander Henry', 'Reference materials', 'Home textiles', 'Home decoration', 'Bags', 'Bag', 'Tulips', 'alexander henry fabrics', 'Sewing café at the water tower', 'Sewing cafe']",['Scrim'],24647748.0,12.0,1600703133,https://www.etsy.com/listing/860504184/ghantis-ghastlie-lake-cotton-by?utm_source=fabricranks&utm_medium=api&utm_campaign=api,131,12,61375466937.0,1.0,1.0,someone_else,true,2020_2020,,g,,,,mm,False,,,,False,False,False,,True,MACHINE_en,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
26,641788219,active,161871574,,"19.80Euro/meter, Men Christmas Fabric, Santa Claus, Sexy",1609412765,1619777165,1536173915,1609412765,9.90,EUR,1,['DE# 7053 D'],"['alexander henry', 'Henry', 'Sewing', 'Cotton', 'Men', 'Christmas', 'Christmas fabrics', 'christmas time', 'motiv Boys', 'Christmas Motifs', 'Christmas tree', 'Sexy', 'jungs stoffe']","['Scrim', 'Cotton', 'Scrim']",24614734.0,,1603553720,https://www.etsy.com/listing/641788219/1980eurometer-men-christmas-fabric-santa?utm_source=fabricranks&utm_medium=api&utm_campaign=api,389,25,58616599232.0,1.0,3.0,someone_else,true,2020_2020,,g,,,,mm,False,,,,False,False,False,,True,MACHINE_en,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
27,912544138,active,5623849,,21.90 EUR / meter designer fabric Alexander Henry Fabrics Rise & Shine - tea,1609412764,1619777164,1608192404,1609412764,10.95,EUR,12,['DES-RS-8833'],"['Maritim', 'Mermaid', 'Tattoo', 'Cotton', 'Bliss', 'Designer Fabrics USA', 'Nicole&#39; Prints', 'Retro Motifs', 'Retro', 'Alexander Henry', 'Patchwork', 'Fabrics Patchwork']",[],24761237.0,,1608193443,https://www.etsy.com/listing/912544138/2190-eur-meter-designer-fabric-alexander?utm_source=fabricranks&utm_medium=api&utm_campaign=api,2,2,61252158757.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,cm,False,,,,False,False,False,,True,MACHINE_en,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
28,903416638,active,36830132,,"Per Yard Alexander Henry Electra Earth Ethnic print fabric 36&quot;x44&quot;/ African Queen head, Soul Sisters Fabric/ African Inspired Fabric",1609404772,1619769172,1607029936,1609404772,13.00,USD,2,[],"['Alexander Henry', 'Ethnic fabric', 'Soul Sisters', 'African head', 'African queen fabric', 'African Inspired', 'Africa', 'Tribal print fabric', 'Half yard fabric', 'Fabricgiantusa', 'African fabric', 'Electra collection', 'African hair style']",['Cotton'],14660096.0,3.0,1608391919,https://www.etsy.com/listing/903416638/per-yard-alexander-henry-electra-earth?utm_source=fabricranks&utm_medium=api&utm_campaign=api,36,6,,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,False,False,,False,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
29,907621743,active,376161547,,Alexander Henry Fabrics Street Skull 8644A graffiti print,1609402580,1619766980,1605788926,1609402580,3.75,GBP,111,[],"['deadstock fabrics', 'Alexander Henry', 'quilting', 'patchwork fabric', 'halloween fabric', 'Street Skull', 'graffiti', '8644A']",['cotton poplin'],31332308.0,,1605788926,https://www.etsy.com/listing/907621743/alexander-henry-fabrics-street-skull?utm_source=fabricranks&utm_medium=api&utm_campaign=api,83,9,112747062277.0,1.0,2.0,someone_else,true,2010_2019,,g,,,,mm,False,,,,False,False,False,,False,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
30,715263942,active,225752893,,"Freida Kahlo, Alexander Henry, Terracotta Fabric Lampshade, Handmade Drum Lampshade for Table or Standard Lamps or Ceiling Lights",1609400638,1619765038,1565876461,1609400638,36.00,GBP,1,[],"['Terracotta', 'Lampshade', 'Copper', 'Unique Lampshade', 'Fabric Lampshade', 'Lighting', '30CM Lampshade', 'Pendant Lampshade', 'Drum Lampshade', 'Table Lamp', 'Floor Lamp', 'Alexander Henry', 'Frieda Kahlo']",['Fabric'],,3.0,1605878552,https://www.etsy.com/listing/715263942/freida-kahlo-alexander-henry-terracotta?utm_source=fabricranks&utm_medium=api&utm_campaign=api,722,74,75678655843.0,5.0,10.0,i_did,false,2010_2019,,g,,,,mm,False,,,,False,False,False,,False,en-US,True,1090,"['Home & Living', 'Lighting', 'Lamp Shades']",False,False
31,454967670,active,35735869,,"Fabric, Skelewags in Natural Ground/Multi, Alexander Henry, Caribbean Pirate Ship Skeletons, By The Yard",1609400591,1619764991,1469558406,1609400591,12.50,USD,8,[],"['alexander henry', 'day of the dead', 'dia de los muertos', 'quilting material', 'skull fabric', 'skeleton fabric', 'Blue Pacific Fabric', 'sewing fabric', 'skelewags fabric', 'pirate ship fabric', 'pirate skeletons', 'skelewags multi', 'caribbean pirates']",['Cotton'],13993452.0,,1609004928,https://www.etsy.com/listing/454967670/fabric-skelewags-in-natural-groundmulti?utm_source=fabricranks&utm_medium=api&utm_campaign=api,2705,233,704670000.0,1.0,1.0,someone_else,true,2020_2020,5.3,oz,9,6,1,in,False,,day_of_the_dead,"['Kitsch', 'Spooky']",False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
32,472933488,active,35735869,,"Fabric, The Rose Tattoo in Black and Tea, Skulls and Roses by Alexander Henry, By the Half or Full Yard",1609400590,1619764990,1476918509,1609400590,6.50,USD,17,[],"['alexander henry', 'sewing fabric', 'halloween fabric', 'dia de los muertos', 'day of the dead', 'cotton cloth', 'skulls and roses', 'the rose tattoo', 'scary fabric', 'skull fabric', 'mexico fabric', 'rose tattoo black', 'skeleton fabric']",['Cotton'],13988828.0,,1523416481,https://www.etsy.com/listing/472933488/fabric-the-rose-tattoo-in-black-and-tea?utm_source=fabricranks&utm_medium=api&utm_campaign=api,184,30,704670000.0,1.0,1.0,someone_else,true,2010_2019,,oz,,,,in,False,women,day_of_the_dead,"['Traditional', 'Spooky']",False,False,False,,True,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
33,543239250,active,35735869,,"Fabric,  Gilded Botan, Black, Japanese Floral, Alexander Henry Asian Indochine, By The Yard",1609400590,1619764990,1505007562,1609400590,12.75,USD,15,[],"['alexander henry', 'cotton fabric', 'japanese fabric', 'sewing material', 'quilting cloth', 'asian fabric', 'de leon design', 'oriental fabric', 'indochine fabric', 'Blue Pacific Fabrics', 'gilded Botan', 'Japanese floral', 'gold metallic']",['Cotton'],13983947.0,,1541449411,https://www.etsy.com/listing/543239250/fabric-gilded-botan-black-japanese?utm_source=fabricranks&utm_medium=api&utm_campaign=api,775,108,704670000.0,1.0,1.0,someone_else,true,2010_2019,5.3,oz,9,6,1,in,False,women,,"['Traditional', 'Asian']",False,False,False,,True,en-US,False,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
34,896227999,active,35735869,,"Fabric, Tattoo in Black by Alexander Henry, Mermaid Heart Skull Shark Tattoos, By the Half or Full Yard",1609400589,1619764989,1604167406,1609400589,6.50,USD,15,[],"['quilting material', 'sewing fabric', 'skull fabric', 'alexander henry', 'cotton fabric', 'Blue Pacific Fabrics', 'retro tattoo fabric', 'black tattoo fabric', 'mermaid tattoo', 'shark fabric', 'by the yard', 'mens fabric', 'fabric yardage']",['Cotton'],13993452.0,,1604167406,https://www.etsy.com/listing/896227999/fabric-tattoo-in-black-by-alexander?utm_source=fabricranks&utm_medium=api&utm_campaign=api,32,8,704670000.0,1.0,1.0,someone_else,true,2010_2019,5.3,oz,9,6,1,in,False,unisex_adults,,"['Hipster', 'Retro']",False,False,False,,True,en-US,True,6451,"['Craft Supplies & Tools', 'Fabric & Notions', 'Fabric']",False,False
